Mach, CD_Power_On
7.18, 0.143513486249254
7.19, 0.143391491383333
7.20, 0.14326984677711
7.21, 0.143148538461824
7.22, 0.143027565690622
7.23, 0.14290691792232
7.24, 0.142786612209433
7.25, 0.142666629263405
7.26, 0.142546987104035
7.27, 0.142427664127435
7.28, 0.142308669746929
7.29, 0.142190001043117
7.30, 0.142071668600042
7.31, 0.141953640607275
7.32, 0.14183594668606
7.33, 0.141718573739082
7.34, 0.141601523519129
7.35, 0.141484782185356
7.36, 0.14136836896882
7.37, 0.141252263311009
7.38, 0.141136473590444
7.39, 0.141020999154333
7.40, 0.140905839518417
7.41, 0.14079099165658
7.42, 0.140676455184944
7.43, 0.140562219546124
7.44, 0.140448292857909
7.45, 0.140334685900222
7.46, 0.140221373433344
7.47, 0.14010836950224
7.48, 0.139995657721604
7.49, 0.139883261177481
7.50, 0.139771166862897
7.51, 0.139653100367328
7.52, 0.139535364279605
7.53, 0.139417957946458
7.54, 0.139300869472853
7.55, 0.139184118304814
7.56, 0.139067692459521
7.57, 0.138951571282294
7.58, 0.138835794083482
7.59, 0.138720327820513
7.60, 0.138605174196609
7.61, 0.138490350177985
7.62, 0.138375832683733
7.63, 0.138261634725048
7.64, 0.138147750798925
7.65, 0.13803418275985
7.66, 0.137920918584514
7.67, 0.137807965405664
7.68, 0.13769532592668
7.69, 0.137582996138599
7.70, 0.137470974223142
7.71, 0.137359251738684
7.72, 0.137247835840412
7.73, 0.137136724611967
7.74, 0.137025918687838
7.75, 0.136915405022003
7.76, 0.136805195265009
7.77, 0.136695285544106
7.78, 0.136585676053126
7.79, 0.136476355142378
7.80, 0.13636734340498
7.81, 0.136258616690212
7.82, 0.13615017780247
7.83, 0.136042041545913
7.84, 0.135934189568218
7.85, 0.135826630252326
7.86, 0.13571936163614
7.87, 0.135612373254235
7.88, 0.135505674361546
7.89, 0.135399264391926
7.90, 0.135293140498867
7.91, 0.135187293171497
7.92, 0.135081730729781
7.93, 0.134976452506118
7.94, 0.134871445656152
7.95, 0.134766732919706
7.96, 0.134662281559964
7.97, 0.134558118585369
7.98, 0.134454223518697
7.99, 0.134350609063212
8.00, 0.134247269043
8.01, 0.134144196263292
8.02, 0.134041397839072
8.03, 0.133938874355053
8.04, 0.133836622936173
8.05, 0.13373463416641
8.06, 0.133632916336575
8.07, 0.133531458773908
8.08, 0.133430277904592
8.09, 0.133329359199778
8.10, 0.133228694930312
8.11, 0.133128296622913
8.12, 0.133028174429787
8.13, 0.132928297099629
8.14, 0.132828682835329
8.15, 0.132729329941938
8.16, 0.132630241071979
8.17, 0.132531401335361
8.18, 0.132432819232357
8.19, 0.132334490602345
8.20, 0.132236426135335
8.21, 0.13213860878442
8.22, 0.132041038772845
8.23, 0.131943724721443
8.24, 0.131846663698358
8.25, 0.131749855285795
8.26, 0.131653292107673
8.27, 0.1315569773661
8.28, 0.131460905667906
8.29, 0.131365083263838
8.30, 0.131269508490323
8.31, 0.131174175313304
8.32, 0.131079085637405
8.33, 0.130984234131328
8.34, 0.130889638236005
8.35, 0.130795267553851
8.36, 0.130701149177243
8.37, 0.130607265799624
8.38, 0.130513614888804
8.39, 0.130420213643038
8.40, 0.130327033986506
8.41, 0.130234103121306
8.42, 0.130141400363443
8.43, 0.130048938490154
8.44, 0.129956702796756
8.45, 0.129864700710769
8.46, 0.129772928794413
8.47, 0.129681389634531
8.48, 0.129590083496652
8.49, 0.129499003042095
8.50, 0.129408153404771
8.51, 0.129317526629568
8.52, 0.1292271397392
8.53, 0.129136962470192
8.54, 0.129047016114819
8.55, 0.128957298350485
8.56, 0.12886780561799
8.57, 0.128778532511785
8.58, 0.12868947615231
8.59, 0.128600643465608
8.60, 0.128512036713346
8.61, 0.128423642742406
8.62, 0.12833547264468
8.63, 0.128247516158683
8.64, 0.128159779672468
8.65, 0.128072266762259
8.66, 0.127984960958406
8.67, 0.127897876686807
8.68, 0.127811000547935
8.69, 0.127724333162405
8.70, 0.127637891884515
8.71, 0.127551659219554
8.72, 0.127465631070379
8.73, 0.127379818354818
8.74, 0.127294211176537
8.75, 0.127208816698169
8.76, 0.127123634495984
8.77, 0.127038655403876
8.78, 0.126953889598024
8.79, 0.126869322472207
8.80, 0.126796609880862
8.81, 0.126731042896301
8.82, 0.126665638588868
8.83, 0.12660039192134
8.84, 0.126535310598992
8.85, 0.126470381650008
8.86, 0.126405627316686
8.87, 0.126341014251017
8.88, 0.126276566925706
8.89, 0.126212270243935
8.90, 0.12614813346699
8.91, 0.126084160392255
8.92, 0.126020336703582
8.93, 0.125956663593522
8.94, 0.125893148098297
8.95, 0.125829792768215
8.96, 0.125766585991855
8.97, 0.125703538192664
8.98, 0.125640636510358
8.99, 0.125577882042724
9.00, 0.125515295315806
9.01, 0.125452842593904
9.02, 0.125390545955382
9.03, 0.125328405528853
9.04, 0.125266407303177
9.05, 0.125204554315265
9.06, 0.125142865262273
9.07, 0.125081310276193
9.08, 0.125019905927255
9.09, 0.124958656706332
9.10, 0.124897547734716
9.11, 0.124836580120337
9.12, 0.124775772170746
9.13, 0.124715092488917
9.14, 0.12465456769846
9.15, 0.124594188667571
9.16, 0.124533939214886
9.17, 0.124473847946643
9.18, 0.124413893853283
9.19, 0.124354079599868
9.20, 0.124294413400446
9.21, 0.124234889807264
9.22, 0.124175494672384
9.23, 0.124116246512246
9.24, 0.12405714161008
9.25, 0.123998171863114
9.26, 0.12393934501215
9.27, 0.123880655084588
9.28, 0.123822106338189
9.29, 0.123763691829302
9.30, 0.123705408145845
9.31, 0.123647269218316
9.32, 0.123589268534963
9.33, 0.123531403707026
9.34, 0.123473666095676
9.35, 0.123416071085073
9.36, 0.123358602944509
9.37, 0.123301279088258
9.38, 0.123244080980514
9.39, 0.12318702353045
9.40, 0.12313008341696
9.41, 0.123073289364894
9.42, 0.12301662531305
9.43, 0.122960089493149
9.44, 0.122903687825652
9.45, 0.122847413478955
9.46, 0.122791273430981
9.47, 0.12273526104619
9.48, 0.122679372631349
9.49, 0.122623618945762
9.50, 0.122568000154846
9.51, 0.122512503440132
9.52, 0.122457130719072
9.53, 0.122401891881227
9.54, 0.122346775938864
9.55, 0.122291782882959
9.56, 0.122236919598587
9.57, 0.122182190913334
9.58, 0.122127568878466
9.59, 0.12207309102957
9.60, 0.122018720969904
9.61, 0.121964484107834
9.62, 0.121910372497395
9.63, 0.121856385127533
9.64, 0.121802512703049
9.65, 0.121748769279044
9.66, 0.121695146204698
9.67, 0.121641649022052
9.68, 0.121588268009027
9.69, 0.12153500839603
9.70, 0.121481869141301
9.71, 0.121428850689788
9.72, 0.121375954529665
9.73, 0.121323174621392
9.74, 0.121270513770088
9.75, 0.121217973843899
9.76, 0.121165546976651
9.77, 0.121113246453422
9.78, 0.121061060052128
9.79, 0.121008985451328
9.80, 0.120957036038042
9.81, 0.120905198041512
9.82, 0.120853482243433
9.83, 0.120801876802927
9.84, 0.120750385309564
9.85, 0.120699013217131
9.86, 0.120647749859251
9.87, 0.120596602489987
9.88, 0.120545570773799
9.89, 0.120494659359395
9.90, 0.120443850089498
9.91, 0.120393156493034
9.92, 0.120342583515171
9.93, 0.12029211942127
9.94, 0.120241761999308
9.95, 0.12019152474568
9.96, 0.120141383020974
9.97, 0.12009136694359
9.98, 0.120041448161134
9.99, 0.119991659794417
10.00, 0.119941962176619
10.01, 0.119933226726582
10.02, 0.119922171181002
10.03, 0.119911155892338
10.04, 0.119900161343245
10.05, 0.119889192321757
10.06, 0.119878260531062
10.07, 0.119867351666288
10.08, 0.119856466357534
10.09, 0.119845615629259
10.10, 0.119834792239685
10.11, 0.119824001504983
10.12, 0.1198132355049
10.13, 0.119802494290344
10.14, 0.119791775305385
10.15, 0.119781092757672
10.16, 0.11977044504681
10.17, 0.119759809138175
10.18, 0.119749117688122
10.19, 0.119737080268174
10.20, 0.119725087305629
10.21, 0.119713125664953
10.22, 0.1197011876236
10.23, 0.119689294286193
10.24, 0.119677433867138
10.25, 0.119665607192617
10.26, 0.119653812081991
10.27, 0.119642052262216
10.28, 0.119630324101613
10.29, 0.119618628620101
10.30, 0.11960697644278
10.31, 0.119595345487934
10.32, 0.119583749481445
10.33, 0.119572196919174
10.34, 0.119560662334168
10.35, 0.119549165064889
10.36, 0.119537705964759
10.37, 0.119526274171827
10.38, 0.119514879961104
10.39, 0.119503511119625
10.40, 0.119492182079201
10.41, 0.119480873084652
10.42, 0.119469610366405
10.43, 0.119458366132463
10.44, 0.119447165656856
10.45, 0.119435987433002
10.46, 0.119424846569516
10.47, 0.119413731724444
10.48, 0.119402644526804
10.49, 0.119391603334255
10.50, 0.119380579097427
10.51, 0.119369598444991
10.52, 0.119358637540405
10.53, 0.119347709627355
10.54, 0.119336818940318
10.55, 0.119325953935812
10.56, 0.119315115663337
10.57, 0.11930430852183
10.58, 0.119293536510045
10.59, 0.119282788648326
10.60, 0.119272074070266
10.61, 0.119261390110262
10.62, 0.11925072728713
10.63, 0.11924010458551
10.64, 0.119229500495256
10.65, 0.119218936507255
10.66, 0.119208395468216
10.67, 0.119197894611464
10.68, 0.119187409819545
10.69, 0.119176956939853
10.70, 0.119166534361191
10.71, 0.119156142222793
10.72, 0.119145772921912
