Mach, CD_Power_Off
8.47, 0.168428699880202
8.48, 0.168345838930734
8.49, 0.168263192106777
8.50, 0.168180766166093
8.51, 0.168098553159382
8.52, 0.168016570115253
8.53, 0.167934786776209
8.54, 0.167853222849247
8.55, 0.167771877616788
8.56, 0.167690749109619
8.57, 0.167609828757088
8.58, 0.167529113697201
8.59, 0.16744861401879
8.60, 0.167368328841041
8.61, 0.167288248158898
8.62, 0.167208379936742
8.63, 0.167128715488662
8.64, 0.167049261209451
8.65, 0.166970019131568
8.66, 0.166890975897024
8.67, 0.166812142841119
8.68, 0.166733508121883
8.69, 0.166655072366983
8.70, 0.166576852937833
8.71, 0.166498830817904
8.72, 0.16642100497886
8.73, 0.166343383291366
8.74, 0.166265957395431
8.75, 0.166188734461094
8.76, 0.166111714072091
8.77, 0.166034887069849
8.78, 0.165958262133734
8.79, 0.165881827677444
8.80, 0.165805593209379
8.81, 0.165729548751394
8.82, 0.165653703797259
8.83, 0.165578046786383
8.84, 0.165502587660668
8.85, 0.165427314950516
8.86, 0.165352249123374
8.87, 0.1652773585803
8.88, 0.16520266340281
8.89, 0.165128152618015
8.90, 0.165053835354621
8.91, 0.164979711261887
8.92, 0.164905769907604
8.93, 0.164832009985321
8.94, 0.164758441010342
8.95, 0.164685063034783
8.96, 0.164611864556993
8.97, 0.164538855395544
8.98, 0.16446602516758
8.99, 0.164393372240878
9.00, 0.164320917489478
9.01, 0.164248628943909
9.02, 0.164176526429384
9.03, 0.16410461018515
9.04, 0.164032867735814
9.05, 0.163961300102114
9.06, 0.163889926092172
9.07, 0.163818715482604
9.08, 0.163747686851499
9.09, 0.163676840312398
9.10, 0.163606165124289
9.11, 0.163535660377984
9.12, 0.163465345930067
9.13, 0.163395190726086
9.14, 0.163325214656372
9.15, 0.163255416987051
9.16, 0.163185777163659
9.17, 0.16311632367713
9.18, 0.163047037758633
9.19, 0.162977917247704
9.20, 0.162908972826625
9.21, 0.162840202965032
9.22, 0.16277158701677
9.23, 0.162703145515045
9.24, 0.162634876760419
9.25, 0.162566770410805
9.26, 0.162498836448348
9.27, 0.162431064087369
9.28, 0.162363462179092
9.29, 0.162296021319875
9.30, 0.162228740118289
9.31, 0.162161628140215
9.32, 0.16209468537284
9.33, 0.162027900366179
9.34, 0.161961273329537
9.35, 0.16189481271742
9.36, 0.161828509517803
9.37, 0.161762372307274
9.38, 0.161696390960738
9.39, 0.161630573898367
9.40, 0.161564902169815
9.41, 0.161499403964846
9.42, 0.161434059295383
9.43, 0.161368867989537
9.44, 0.161303838425855
9.45, 0.161238961328682
9.46, 0.161174245704883
9.47, 0.161109680775552
9.48, 0.161045266579522
9.49, 0.160981011862764
9.50, 0.160916916904637
9.51, 0.1608529707055
9.52, 0.160789172957458
9.53, 0.160725533243498
9.54, 0.160662041111
9.55, 0.160598695824701
9.56, 0.160535506513722
9.57, 0.160472473862572
9.58, 0.160409575796895
9.59, 0.160346843789606
9.60, 0.160284245399626
9.61, 0.160221801685545
9.62, 0.160159510995097
9.63, 0.160097363711143
9.64, 0.160035358961679
9.65, 0.159973506658866
9.66, 0.159911795522415
9.67, 0.159850235671342
9.68, 0.15978881708906
9.69, 0.159727538327789
